First name;Sur name;Issue count;Date of birth
Beth;Annice;10;1947-09-27T00:00:00
Zsa Zsa;Miru;18;1973-11-23T00:00:00
Merry;Millda;19;1935-08-29T00:00:00
Karly;Bertold;15;2017-08-18T00:00:00
Adore;Vins;14;2000-07-29T00:00:00
Romona;Melony;11;1937-11-02T00:00:00
Zaria;Pandolfi;19;1983-11-28T00:00:00
Marsiella;Fitzsimmons;15;1978-05-30T00:00:00
Jenda;Clie;12;1913-10-17T00:00:00
Melina;Aaberg;8;1902-06-20T00:00:00
Britte;Gerge;12;2001-07-06T00:00:00
Florencia;Justinn;17;1927-12-11T00:00:00
Claudina;Daniele;16;1910-09-19T00:00:00
Mahalia;Ulphia;3;1902-10-10T00:00:00
Chere;Fredi;5;1928-04-12T00:00:00
Deane;Tippets;15;1904-07-09T00:00:00
Stevana;Tyson;1;1942-10-03T00:00:00
Shaine;Henrie;0;1917-01-25T00:00:00
Cathyleen;Sherfield;5;1978-06-24T00:00:00
Pierette;Ortrude;9;1959-09-18T00:00:00
Donetta;Soneson;15;1926-11-22T00:00:00
Clarice;Bollay;0;1962-06-18T00:00:00
Caryl;Fry;14;2001-09-04T00:00:00
Carree;Grosz;7;1983-02-09T00:00:00
Katleen;Erlandson;13;1979-02-20T00:00:00
Shirlee;Mullane;9;1917-05-27T00:00:00
Renie;Ardeha;0;1958-06-07T00:00:00
Belva;Tomasina;6;1942-11-25T00:00:00
Zondra;Thilda;9;1983-04-21T00:00:00
Beth;Jary;16;1962-08-28T00:00:00
Hallie;Artie;10;1908-02-18T00:00:00
Karlee;Afton;7;1920-09-01T00:00:00
Nicoli;Roxanna;0;1953-11-04T00:00:00
Edith;Smitt;2;1941-02-07T00:00:00
Flory;Land;10;1953-02-19T00:00:00
Brietta;Leler;0;1954-02-10T00:00:00
Alyda;Urania;12;1974-03-09T00:00:00
Marti;Ricki;6;1981-06-10T00:00:00
Annabela;Gherardo;14;2011-10-29T00:00:00
Riannon;Podvin;1;1980-03-12T00:00:00
Tamqrah;Edee;1;1990-11-27T00:00:00
Christy;Stephie;5;1926-01-21T00:00:00
Doro;Gillan;0;1965-03-03T00:00:00
Luci;Connelly;20;1901-07-21T00:00:00
Gilligan;Henrie;15;1992-06-19T00:00:00
Bibby;Belldas;10;1992-05-25T00:00:00
Bettine;Helve;13;1953-12-10T00:00:00
Blake;Brodench;6;1967-09-16T00:00:00
Farrah;Noam;1;2002-04-12T00:00:00
Lexine;Horan;0;1983-11-22T00:00:00
Merry;Papageno;2;1962-04-19T00:00:00
Taffy;Rudolph;12;1939-03-21T00:00:00
Averyl;Callista;1;1992-02-25T00:00:00
Sissy;Bebe;1;1932-07-15T00:00:00
Katleen;Newell;10;1964-08-30T00:00:00
Phylis;Swanhildas;7;1975-07-01T00:00:00
Susette;Kaete;14;1903-10-29T00:00:00
Christy;Hamil;17;1933-08-22T00:00:00
Teddie;Gale;4;2016-04-01T00:00:00
Evaleen;Bonucci;15;1932-04-12T00:00:00
Shel;Sallyann;0;1900-04-10T00:00:00
Molli;Newell;7;2000-07-31T00:00:00
Phedra;Daniele;9;2001-12-17T00:00:00
Asia;Atcliffe;11;1986-02-04T00:00:00
Latisha;Ciapas;7;1938-01-01T00:00:00
Lesly;Hillel;15;1909-01-17T00:00:00
Anestassia;Belldas;2;1930-06-13T00:00:00
Kamilah;Ambrosia;7;1949-06-04T00:00:00
Kimberley;Wenda;6;2009-02-26T00:00:00
Blondelle;Dom;12;2008-05-22T00:00:00
Zia;Anyah;11;1922-06-25T00:00:00
Keelia;Breed;14;1942-11-03T00:00:00
Feliza;Konyn;20;1913-07-27T00:00:00
Olivette;Goddard;7;1975-08-18T00:00:00
Albertina;Aprile;20;1994-04-09T00:00:00
Sophia;Milson;11;1924-03-03T00:00:00
Blondelle;Raffo;0;2018-05-16T00:00:00
Moyna;Atcliffe;16;1913-08-11T00:00:00
Dyann;Warthman;6;1976-08-13T00:00:00
Phedra;Sigfrid;14;1906-05-27T00:00:00
Dale;Cordi;2;1989-12-11T00:00:00
Stevana;Natalia;17;1906-03-21T00:00:00
Ada;Kaete;12;1913-04-07T00:00:00
Carly;McClimans;8;1981-08-24T00:00:00
Di;Infield;0;1924-05-26T00:00:00
Henriette;Euridice;8;1955-12-15T00:00:00
Evita;Arne;1;2013-08-21T00:00:00
Cyndie;Nikaniki;3;1942-10-22T00:00:00
Ingrid;Natalia;2;1994-07-21T00:00:00
Lesly;Daniele;2;1915-01-19T00:00:00
Valli;Tyson;11;1938-08-30T00:00:00
Maridel;Peti;1;1944-06-04T00:00:00
Cassondra;Joli;1;1946-10-26T00:00:00
Aurore;Bergman;15;1968-05-06T00:00:00
Zaria;Aloise;9;1937-07-04T00:00:00
Sadie;Publia;13;1979-06-22T00:00:00
Dagmar;Rebecka;17;1915-01-25T00:00:00
Sam;Bahr;0;1952-03-18T00:00:00
Randa;Colp;12;1947-03-14T00:00:00
Jackie;Viddah;10;2006-04-26T00:00:00
Leeanne;Idelia;0;1961-11-08T00:00:00
Larine;Maisey;14;1974-04-18T00:00:00
Jean;Wilkinson;10;1953-03-26T00:00:00
Shaine;Klotz;19;1954-08-13T00:00:00
Cordi;Codding;8;1901-09-29T00:00:00
Sue;Salvidor;0;1913-10-31T00:00:00
Carly;Chem;5;1934-05-21T00:00:00
Hallie;Afton;10;1953-11-22T00:00:00
Blake;Raama;7;1981-05-07T00:00:00
Amalie;Faro;16;1964-01-02T00:00:00
Valeda;Dorcy;14;1977-03-11T00:00:00
Tybie;Corrine;17;1925-01-11T00:00:00
Daryl;Ball;2;1933-08-18T00:00:00
Joleen;O'Carroll;2;1933-07-15T00:00:00
Ermengarde;Uird;5;1946-04-06T00:00:00
Margarette;Firmin;3;1995-01-01T00:00:00
Mireielle;Hilbert;15;1953-01-13T00:00:00
Maisey;Even;12;1937-12-19T00:00:00
Nonnah;Franza;6;1965-03-10T00:00:00
Claresta;Nea;14;1959-01-04T00:00:00
Brynna;Taam;1;2019-05-17T00:00:00
Aubrie;Anyah;0;1961-04-27T00:00:00
Diena;Winnick;0;1922-12-08T00:00:00
Alexine;Darrell;12;1932-08-14T00:00:00
Molli;Lenny;2;2013-10-05T00:00:00
Betta;Timon;2;1927-07-03T00:00:00
Christy;Gale;5;1977-12-02T00:00:00
Asia;Israeli;15;1918-12-30T00:00:00
Bertine;Erskine;0;1901-07-29T00:00:00
Maridel;Iiette;12;1911-01-13T00:00:00
Nyssa;Mott;0;1960-12-17T00:00:00
Marita;Hylan;14;1986-01-24T00:00:00
Aimil;Lail;1;1916-10-27T00:00:00
Bernie;Rona;0;1900-04-08T00:00:00
Vonny;Luhe;1;1950-03-17T00:00:00
Riannon;Cassius;0;1972-12-26T00:00:00
Charissa;Carolin;16;2005-03-23T00:00:00
Carly;Doig;19;1938-01-14T00:00:00
Max;Robertson;7;1923-07-19T00:00:00
Chrystel;Stanwood;12;1957-12-04T00:00:00
Jorry;Tristram;14;1962-12-05T00:00:00
Aigneis;Zrike;8;1972-11-12T00:00:00
Florie;Faro;17;1915-04-03T00:00:00
Romona;Fosque;1;1947-11-18T00:00:00
Barbi;Hermes;4;1945-11-24T00:00:00
Elka;Denis;13;1975-01-01T00:00:00
Georgina;Rolf;5;2008-12-22T00:00:00
Ana;Chapland;1;1998-05-21T00:00:00
Annecorinne;Ledah;7;1969-04-05T00:00:00
Belinda;Marsden;0;1904-01-12T00:00:00
Kathi;Wadell;1;1922-03-25T00:00:00
Marti;Leonard;2;1903-09-22T00:00:00
Bee;Eckblad;11;1933-07-05T00:00:00
Dede;Christine;3;1949-05-23T00:00:00
Maridel;Rebecka;0;1909-01-27T00:00:00
Aili;Vharat;19;2004-02-04T00:00:00
Janeczka;Clara;2;1945-01-21T00:00:00
Aurelie;Valerio;14;1933-05-23T00:00:00
Tilly;Bergman;9;2019-03-31T00:00:00
Leona;Alisia;18;1965-04-21T00:00:00
Jan;Vittoria;5;1951-10-16T00:00:00
Ulrike;Merat;5;1936-04-27T00:00:00
Felice;Olin;19;1994-03-29T00:00:00
Georgetta;Maribeth;2;2010-01-07T00:00:00
Marti;Brady;11;1953-01-11T00:00:00
Sonni;Aprile;0;1930-03-26T00:00:00
Darlleen;Nester;13;1945-04-07T00:00:00
Arlina;Cadmar;3;1943-12-08T00:00:00
Nonnah;Stelle;14;1926-08-15T00:00:00
Leona;Arquit;18;1922-11-22T00:00:00
Lorenza;Stacy;14;1936-11-01T00:00:00
Maud;Lipson;16;1944-09-01T00:00:00
Sashenka;Rillings;20;1926-06-24T00:00:00
Hyacinthe;Scammon;2;1963-04-01T00:00:00
Meghann;Kamaria;1;1970-07-04T00:00:00
Carolina;Bobbee;6;1906-01-12T00:00:00
Fawne;Raychel;15;2019-10-15T00:00:00
Konstance;Rolf;3;1974-10-16T00:00:00
Ethel;Alice;14;1964-12-25T00:00:00
Hettie;Ellord;1;1988-06-13T00:00:00
Candy;Colyer;3;1960-01-23T00:00:00
Mariele;Tamar;3;1957-06-18T00:00:00
Melanie;Phi;7;1956-05-10T00:00:00
Di;Tamar;0;1927-10-12T00:00:00
Vevay;Newell;2;1999-11-26T00:00:00
Flo;Lail;9;2013-08-25T00:00:00
Celestyna;Madaih;12;1989-12-24T00:00:00
Helsa;Morgun;13;1911-03-03T00:00:00
Ermengarde;McGrody;0;1977-06-26T00:00:00
Yetty;Weinreb;4;1982-04-22T00:00:00
Inga;Winnick;12;1941-04-01T00:00:00
Heddie;Gualtiero;0;1965-10-05T00:00:00
Katleen;Tice;0;1972-09-21T00:00:00
Maisey;Campball;14;1927-07-30T00:00:00
Susette;Esmaria;8;1970-10-27T00:00:00
Odessa;Tatianas;1;1951-03-24T00:00:00
Fina;Dichy;13;1915-02-26T00:00:00
Bernardine;Maples;13;1903-02-25T00:00:00
Aili;Rosemary;1;1946-10-11T00:00:00
Kenna;Ortrude;14;1974-07-08T00:00:00
Jorry;Niccolo;2;1977-07-03T00:00:00
Lorne;Craggie;0;1958-07-09T00:00:00
Flo;Ralfston;0;1992-02-09T00:00:00
Tybie;Earlie;16;1995-06-07T00:00:00
Rosanne;Ezar;5;1933-03-30T00:00:00
Layla;Ader;9;1990-04-25T00:00:00
Sybille;Burkle;8;1990-01-04T00:00:00
Cindelyn;Alejoa;4;2017-01-30T00:00:00
Iseabal;Brady;2;1997-03-24T00:00:00
Ana;Hachmin;6;1960-03-10T00:00:00
June;Kazimir;10;1959-04-22T00:00:00
Delilah;Johanna;17;1945-01-21T00:00:00
Dorice;Faso;14;1999-12-31T00:00:00
Millie;Honoria;15;1904-04-24T00:00:00
Bernie;Greyson;18;1959-11-08T00:00:00
Dyann;Warthman;10;1933-01-15T00:00:00
Jasmina;Brady;19;1939-06-02T00:00:00
Lanna;Faust;9;1943-01-30T00:00:00
Annice;Secrest;7;1945-11-27T00:00:00
Oralee;Haldas;13;1990-05-28T00:00:00
Lynde;Kaete;15;1978-12-04T00:00:00
Winny;Kathie;4;1988-07-21T00:00:00
Valli;Felizio;0;1945-11-06T00:00:00
Leia;Yusuk;5;1901-07-30T00:00:00
Nicoli;Beniamino;0;1930-01-10T00:00:00
Chloris;Nadia;14;1942-05-14T00:00:00
Hallie;Vernier;6;1938-04-01T00:00:00
Tybie;Hanleigh;9;1989-06-24T00:00:00
Darci;Rebecka;1;1942-04-09T00:00:00
Florie;Elisha;0;1966-03-02T00:00:00
Ernesta;Eldrid;16;1976-04-28T00:00:00
Nonnah;Burkle;13;1993-07-06T00:00:00
Joleen;Jagir;3;2006-06-04T00:00:00
Marline;Hilbert;8;1917-04-16T00:00:00
Orelia;Ahab;12;1924-09-24T00:00:00
Maridel;Ovid;11;1980-05-11T00:00:00
Hannis;Melony;8;1939-10-27T00:00:00
Emma;Liebermann;0;1968-03-05T00:00:00
Lita;Chabot;9;1989-01-28T00:00:00
Sabina;Berriman;14;1947-05-28T00:00:00
Barbi;Amand;1;1914-09-22T00:00:00
Modestia;Tillford;11;1982-11-01T00:00:00
Malina;Dowski;12;2000-03-11T00:00:00
Kenna;Hathaway;17;1991-02-27T00:00:00
Chastity;Sadowski;9;1941-12-19T00:00:00
Tybie;Mandler;0;1986-05-24T00:00:00
Keelia;Radu;14;1927-07-29T00:00:00
Alameda;Thema;3;1925-03-27T00:00:00
Arlina;Deegan;9;1954-08-04T00:00:00
Orelia;Llovera;15;1974-08-23T00:00:00
Fernande;Kat;1;1914-09-16T00:00:00
Moyna;Norvol;17;1977-06-21T00:00:00
Vere;Cimbura;6;1978-07-01T00:00:00
Robinia;HThison;10;1947-03-03T00:00:00
Hannis;Moseley;0;1912-03-21T00:00:00
Yolane;Zetta;6;1996-12-13T00:00:00
Althea;Rosemary;6;1961-06-26T00:00:00
Yvonne;Bertold;0;1917-12-25T00:00:00
Catharine;Shelba;2;1973-07-19T00:00:00
Teddie;Stevy;10;1933-10-05T00:00:00
Silvana;Syd;0;1985-06-20T00:00:00
Lorie;Buckler;9;1917-12-11T00:00:00
Peri;Yoko;15;1918-04-29T00:00:00
Emylee;Kesley;0;1977-05-10T00:00:00
Mildrid;Jobi;18;2009-10-23T00:00:00
Magdalena;Wenda;6;1979-02-07T00:00:00
Philis;Rheingold;8;1945-07-21T00:00:00
Kial;Chobot;4;1924-11-01T00:00:00
Silvana;Douglass;20;1920-12-26T00:00:00
Quintina;Regan;5;1904-03-20T00:00:00
Chickie;Berriman;0;1936-09-02T00:00:00
Queenie;Tengdin;11;1965-09-24T00:00:00
Zondra;Jefferey;5;1913-01-16T00:00:00
Phedra;Barrus;0;2017-11-29T00:00:00
Ivett;Cyrie;14;1939-09-12T00:00:00
Berget;Hoban;17;1933-04-12T00:00:00
Aubrie;Dorine;12;1905-10-25T00:00:00
Karlee;Sallyann;0;2014-01-23T00:00:00
Genevra;Lesley;17;1950-10-09T00:00:00
Annaliese;Nance;16;1909-09-21T00:00:00
Ronna;Peti;18;1934-11-25T00:00:00
Carolina;Erskine;7;1926-03-29T00:00:00
Anestassia;Natalia;13;1998-06-09T00:00:00
Corina;Germann;18;1917-11-15T00:00:00
Phylis;Virgin;2;1952-11-26T00:00:00
Donnie;Millda;9;1986-05-11T00:00:00
Karlee;Narton;0;2013-04-12T00:00:00
Ellette;Ummersen;0;1930-09-28T00:00:00
Jean;Kare;14;1904-10-06T00:00:00
Edith;Lunsford;4;1940-04-25T00:00:00
Barbi;Stover;0;1962-05-17T00:00:00
Adelle;Breed;19;1909-12-08T00:00:00
Teriann;Ummersen;13;1982-06-24T00:00:00
Dorthy;McCTheon;9;1928-11-18T00:00:00
Dotty;Carmena;15;1908-06-25T00:00:00
Laurene;Therine;12;1927-05-03T00:00:00
Nariko;Havens;13;1932-02-25T00:00:00
Nikki;Kiyoshi;3;1966-06-12T00:00:00
Marylou;Elephus;5;1992-11-01T00:00:00
Ariela;Jalbert;3;1914-11-18T00:00:00
Celene;Syd;9;2007-11-28T00:00:00
Tatiania;Merna;17;1968-01-04T00:00:00
Cordi;Riva;11;2005-03-16T00:00:00
Merrie;Casimir;3;1902-12-06T00:00:00
Adore;Johnsson;11;2001-01-27T00:00:00
Annaliese;Linehan;5;1985-12-28T00:00:00
Rozele;Flita;9;1975-11-09T00:00:00
Jacenta;Keily;12;1990-01-15T00:00:00
Sophia;Dimitris;3;1972-03-21T00:00:00
Rivalee;Katrine;2;1945-01-22T00:00:00
Mathilda;Santoro;5;1966-02-10T00:00:00
Roz;Riva;12;2007-07-15T00:00:00
Marti;Hieronymus;9;1998-03-25T00:00:00
Joy;Garbe;7;1950-10-24T00:00:00
Natka;Leary;3;1900-12-31T00:00:00
Jolyn;HThison;0;1903-12-15T00:00:00
Charmaine;Isidore;12;1904-04-01T00:00:00
Arlina;Carleen;2;2014-12-31T00:00:00
Philis;Demitria;3;1988-03-27T00:00:00
Helena;Keelia;9;1971-12-11T00:00:00
Violet;Arquit;13;1936-05-30T00:00:00
Arabel;Graig;4;2002-08-18T00:00:00
Marcy;Kiersten;16;1956-10-27T00:00:00
Jan;Hillel;14;1932-06-10T00:00:00
Florie;Rooney;16;1947-07-23T00:00:00
Babita;Tayib;0;1906-03-13T00:00:00
Shauna;Jeanne;16;2007-11-22T00:00:00
Clo;Garbe;6;1986-10-23T00:00:00
Dorene;Ambrosia;11;1956-05-21T00:00:00
Fanchon;Allina;8;1930-05-22T00:00:00
Lorne;Belanger;6;1952-11-13T00:00:00
Shandie;Atonsah;9;1954-11-03T00:00:00
Sybille;Raseda;12;1938-01-21T00:00:00
Brana;Nance;15;2013-02-07T00:00:00
Ezmeralda;Sancho;15;1907-06-01T00:00:00
Antonietta;Rese;15;2015-07-23T00:00:00
Harmonia;Cordi;0;1902-06-16T00:00:00
Corry;Hieronymus;0;1954-08-05T00:00:00
Ernesta;Paine;8;1919-12-21T00:00:00
Emylee;Isacco;0;1991-10-10T00:00:00
Dorthy;Niles;10;1914-12-14T00:00:00
Rosene;Ajay;14;2013-10-21T00:00:00
Letizia;Estella;8;1983-12-08T00:00:00
Deirdre;Natica;8;1913-02-02T00:00:00
Gratia;Emanuel;12;2019-07-22T00:00:00
Livvyy;Mata;20;1980-08-24T00:00:00
Emma;Heisel;8;1954-12-26T00:00:00
Nessie;Ball;5;1953-10-05T00:00:00
Ketti;Skell;7;1995-10-26T00:00:00
Kial;Rozanna;12;2003-02-05T00:00:00
Lenna;Loring;9;1933-08-16T00:00:00
Christy;Hachmin;13;1925-11-07T00:00:00
Sean;Emerson;11;2009-09-02T00:00:00
Tani;Gilbertson;11;1972-12-18T00:00:00
Carree;Lia;2;2008-05-30T00:00:00
Alisha;Grayce;2;1940-08-17T00:00:00
Orelia;Percy;0;1967-12-09T00:00:00
Lizzie;Latini;1;2015-03-01T00:00:00
Amii;Jarib;9;1943-06-26T00:00:00
Ursulina;Fiann;8;1969-12-26T00:00:00
Sophia;Engdahl;14;1907-02-25T00:00:00
Livvyy;Vivle;0;2004-07-28T00:00:00
Gwenneth;Alcott;13;1909-04-20T00:00:00
Reeba;Nerita;9;1910-12-31T00:00:00
Myriam;Terrence;14;1988-10-28T00:00:00
Kary;Kinnard;0;1938-05-03T00:00:00
Agnese;Swanhildas;9;2004-10-18T00:00:00
Dania;Eachern;1;1926-11-06T00:00:00
Wileen;Tatianas;9;1908-12-04T00:00:00
Julieta;Graig;8;1918-06-01T00:00:00
Marcy;Kronfeld;3;1952-04-07T00:00:00
Tabbatha;Serilda;10;1922-12-27T00:00:00
Fayre;Stuart;2;1900-11-16T00:00:00
Janey;Kravits;7;1976-06-07T00:00:00
Edee;Sisile;0;1949-06-08T00:00:00
Reeba;Minetta;0;1943-10-22T00:00:00
Dulce;Berl;12;1928-02-08T00:00:00
Aili;Giule;0;1964-03-16T00:00:00
Sean;Yusuk;16;1952-02-26T00:00:00
Letizia;Brian;5;2008-12-15T00:00:00
Sindee;Amethist;9;1947-03-13T00:00:00
Moyna;Nester;3;1909-11-17T00:00:00
Frieda;Regan;0;1939-05-03T00:00:00
Britni;Norvol;8;1975-12-12T00:00:00
Vevay;Felecia;13;1976-04-18T00:00:00
Glynnis;Hylan;15;1920-04-11T00:00:00
Gabriellia;Ardra;2;1902-11-08T00:00:00
Tonia;Yerkovich;8;1955-12-25T00:00:00
Tami;Nadia;4;2014-05-21T00:00:00
Elyssa;Toor;6;1925-12-01T00:00:00
Brianna;Infield;6;1906-03-10T00:00:00
Adelle;Pearse;6;1903-11-16T00:00:00
Valeda;Maribeth;10;2010-04-18T00:00:00
Claudina;Gemini;16;1948-10-07T00:00:00
Tarra;Schalles;0;2017-03-13T00:00:00
Shel;Kolnick;4;1964-02-19T00:00:00
Marguerite;Hylan;13;1927-07-16T00:00:00
Zondra;Kronfeld;2;1907-02-27T00:00:00
Jobi;Olnee;15;2004-01-30T00:00:00
Sallie;Tamar;0;1980-06-28T00:00:00
Janey;Armanda;14;1941-01-23T00:00:00
Verla;O'Rourke;0;1998-02-13T00:00:00
Shaine;Hartnett;7;1922-06-13T00:00:00
Barbi;Tice;0;1965-06-03T00:00:00
Olivette;Ailyn;8;1979-02-12T00:00:00
Gloria;Tacye;0;1975-02-16T00:00:00
Vanessa;Allina;12;1973-09-27T00:00:00
Lynde;Amasa;0;2011-09-14T00:00:00
Hyacinthe;Dowski;13;1998-11-18T00:00:00
Angela;Garlinda;8;1979-01-23T00:00:00
Inga;Ioab;9;1929-05-15T00:00:00
Merry;Bobbee;1;1951-04-29T00:00:00
Sheree;Rhu;4;1966-01-27T00:00:00
Konstance;Parette;11;1965-01-30T00:00:00
Kittie;Sammons;14;1911-05-23T00:00:00
Gloria;Lalitta;13;1910-10-02T00:00:00
Jean;Tippets;0;2016-07-06T00:00:00
Eadie;Brunell;16;2002-10-20T00:00:00
Dale;Harday;6;1928-12-11T00:00:00
Ardys;Anderea;0;1952-10-31T00:00:00
Charissa;Concha;11;2012-02-14T00:00:00
Florencia;Kannry;0;2014-12-05T00:00:00
Grier;Papageno;4;2003-02-05T00:00:00
Ardys;Bates;7;2004-09-06T00:00:00
Karina;Hertzfeld;0;1989-05-21T00:00:00
Audrie;Burnside;14;1902-07-04T00:00:00
Beverley;Himelman;13;1905-06-09T00:00:00
Roseline;Cherianne;15;2008-01-06T00:00:00
Winifred;Odysseus;9;1936-03-14T00:00:00
Demetris;Arathorn;8;1912-12-12T00:00:00
Ana;Raimondo;1;2003-12-24T00:00:00
Marleah;Roumell;0;1954-05-26T00:00:00
Lesly;Elo;6;1993-04-08T00:00:00
Penelopa;Sandye;11;2012-03-24T00:00:00
Janey;Izaak;13;1979-07-31T00:00:00
Susette;Alrich;7;1904-09-24T00:00:00
Justinn;Anestassia;0;1933-03-04T00:00:00
Marika;Clarissa;15;2016-12-02T00:00:00
Dorene;Deegan;4;1972-05-02T00:00:00
Jasmina;Levey;0;1948-12-18T00:00:00
Amalie;Ramona;9;1937-10-14T00:00:00
Ekaterina;Martsen;12;2010-03-31T00:00:00
Darci;Elbertina;17;1996-11-05T00:00:00
Sashenka;Belldas;8;1981-12-06T00:00:00
Modestia;Gunn;0;1940-11-12T00:00:00
Priscilla;Odell;9;1911-03-11T00:00:00
Trixi;Baylor;16;1956-02-11T00:00:00
Pearline;Morrill;7;1941-12-10T00:00:00
Mariele;Federica;15;1950-07-12T00:00:00
Elvira;Shirberg;9;1993-05-06T00:00:00
Tina;Hedve;19;1937-06-19T00:00:00
Cam;Dorothy;0;1944-09-18T00:00:00
Jeanna;Hedve;10;1989-11-29T00:00:00
Gusty;Croix;15;1980-02-20T00:00:00
Ezmeralda;Sallyann;16;1977-02-15T00:00:00
Delilah;Jaylene;5;2004-06-01T00:00:00
Carlie;Hashim;7;1915-01-08T00:00:00
Stephanie;Wadell;15;1916-06-07T00:00:00
Albertina;Malvino;13;1984-12-06T00:00:00
Mary;Codding;21;1914-03-02T00:00:00
Mireielle;Waite;0;1907-04-28T00:00:00
Rozele;Cordi;3;1917-02-16T00:00:00
Ernesta;Fadiman;3;1901-08-08T00:00:00
Karina;Edison;9;2001-08-23T00:00:00
Gisela;Friede;9;1952-04-23T00:00:00
Addia;Olympium;0;1982-04-03T00:00:00
Lorenza;Annice;4;1990-05-31T00:00:00
Kathi;Luhe;8;1941-07-08T00:00:00
Collen;Nisbet;10;1918-10-17T00:00:00
Antonietta;Clywd;3;1992-07-17T00:00:00
Millie;Halla;1;1994-07-02T00:00:00
Farrah;Land;3;1975-07-25T00:00:00
Tersina;Brotherson;10;1918-10-05T00:00:00
Shauna;Danby;16;2012-04-19T00:00:00
Ayn;Georas;4;1948-03-15T00:00:00
Norine;Korey;16;2006-07-03T00:00:00
Merry;Cadmar;8;1909-09-02T00:00:00
Sidoney;Breed;9;1946-03-30T00:00:00
Jasmina;Pulsifer;8;1999-11-20T00:00:00
Dominga;Wittie;0;2002-11-03T00:00:00
Farrah;Urania;0;1900-03-11T00:00:00
Merrie;Jerald;15;1917-02-09T00:00:00
Brandise;Sundin;0;1926-01-25T00:00:00
Viki;Kendrick;11;1911-11-09T00:00:00
Edee;Han;7;1960-06-17T00:00:00
Gui;Chrystel;2;1998-03-05T00:00:00
Bernie;Roumell;0;1959-11-15T00:00:00
Carmencita;Nickola;1;1900-02-12T00:00:00
Elka;Couture;4;1972-01-03T00:00:00
Roxane;Arley;12;1969-10-30T00:00:00
Kelly;Primalia;11;1978-09-04T00:00:00
Maridel;Cutlerr;17;1908-08-02T00:00:00
Perry;Valoniah;18;1947-04-20T00:00:00
Antonietta;Tice;8;1955-06-14T00:00:00
Clementine;Uird;0;1963-03-23T00:00:00
Ulrike;Longfellow;11;1993-11-20T00:00:00
Cathyleen;Maribeth;14;2010-02-19T00:00:00
Kary;Zetta;8;2016-06-27T00:00:00
Wilma;Aurelio;8;1912-09-12T00:00:00
Atlanta;Ulphia;6;2003-09-13T00:00:00
Carol-Jean;Croix;14;2010-07-25T00:00:00
Chere;Liva;0;1902-05-29T00:00:00
Vere;Wildermuth;2;1947-11-18T00:00:00
Chickie;Ferrell;0;2009-05-28T00:00:00
Isa;Nore;4;1992-05-02T00:00:00
Nananne;Stanwood;13;1935-12-03T00:00:00
Bernardine;Carri;0;1966-03-17T00:00:00
Cyb;McLaughlin;16;1904-06-24T00:00:00
Chloris;Marden;13;1911-05-14T00:00:00
Basia;Ackerley;12;1938-12-16T00:00:00
Thalia;Riva;7;2010-08-02T00:00:00
Bernie;Giff;6;2014-08-27T00:00:00
Angelique;Regan;14;1961-06-21T00:00:00
Cyndie;Han;7;1904-05-01T00:00:00
Starla;Frendel;13;1996-12-10T00:00:00
Gloria;Quinn;15;1928-04-29T00:00:00
Kerrin;Friede;6;1920-09-07T00:00:00
Consuela;Phyllis;0;1916-08-02T00:00:00
Concettina;Wadell;2;1940-07-01T00:00:00
Damaris;Ariella;1;2005-12-17T00:00:00
Heida;Bakerman;9;2000-01-21T00:00:00
Petronia;Anis;1;1905-12-13T00:00:00
Flo;Edvard;6;1917-01-26T00:00:00
Raf;Dermott;17;1994-04-15T00:00:00
Tami;Darrell;3;1992-08-18T00:00:00
Yolane;Carri;1;1999-11-24T00:00:00
Regina;Garlinda;1;1997-10-22T00:00:00
Dianemarie;Erb;0;1983-11-12T00:00:00
Grier;Vilma;7;1997-08-11T00:00:00
Jean;Adore;0;2006-11-04T00:00:00
Vere;Shelba;13;1963-04-07T00:00:00
Sue;Pitt;13;1927-10-01T00:00:00
Bernie;Persse;11;1971-03-25T00:00:00
Blondelle;Vilma;16;1961-09-25T00:00:00
Melanie;Tarrant;12;1943-11-15T00:00:00
Clary;Lucienne;4;1937-08-06T00:00:00
Norine;McCTheon;8;1932-02-15T00:00:00
Mary;Soneson;3;1973-09-17T00:00:00
Gisela;Erich;1;1955-02-01T00:00:00
Verla;Oscar;10;1958-05-31T00:00:00
Elyssa;Wind;12;2017-08-07T00:00:00
Iseabal;Desai;8;1951-10-13T00:00:00
Courtnay;Alabaster;16;1965-07-01T00:00:00
Felice;Levey;17;1942-05-03T00:00:00
Gavrielle;Myrilla;16;1950-06-30T00:00:00
Riannon;Birdella;3;2000-04-27T00:00:00
Lynea;Hedve;16;1943-06-05T00:00:00
Regina;Friede;22;1961-06-27T00:00:00
Gabriellia;Salchunas;0;2016-09-02T00:00:00
Fawne;Federica;6;2014-05-27T00:00:00
Corly;Melleta;11;1945-08-15T00:00:00
Darci;Soneson;10;1992-09-21T00:00:00
Cyndie;Donoghue;0;1961-01-26T00:00:00
Emelina;Nea;14;1949-11-18T00:00:00
Judy;Agle;20;1936-11-28T00:00:00
Vivia;Pauly;14;2000-10-17T00:00:00
Leeanne;Corrine;4;1973-01-25T00:00:00
Wanda;Millda;11;1966-12-07T00:00:00
Sharai;Libna;3;1929-02-01T00:00:00
Gale;Tyson;19;1953-01-14T00:00:00
Riannon;Phaidra;2;1956-07-05T00:00:00
